quest_id,patch,patch_code,id_first,poi_first,source
76651,10.1.5,100105,10.1.5,,id_only
76652,10.1.5,100105,10.1.5,,id_only
76653,10.1.5,100105,10.1.5,,id_only
76654,10.1.5,100105,10.1.5,,id_only
76655,10.1.5,100105,10.1.5,,id_only
76656,10.1.5,100105,10.1.5,,id_only
76657,10.1.5,100105,10.1.5,,id_only
76658,10.1.5,100105,10.1.5,,id_only
76659,10.1.5,100105,10.1.5,,id_only
76660,10.1.5,100105,10.1.5,,id_only
76661,10.1.5,100105,10.1.5,,id_only
76662,10.1.5,100105,10.1.5,,id_only
76663,10.1.5,100105,10.1.5,,id_only
76664,10.1.5,100105,10.1.5,,id_only
76665,10.1.5,100105,10.1.5,,id_only
76666,10.1.5,100105,10.1.5,,id_only
76667,10.1.5,100105,10.1.5,,id_only
76668,10.1.5,100105,10.1.5,,id_only
76669,10.1.5,100105,10.1.5,,id_only
76670,10.1.5,100105,10.1.5,,id_only
76671,10.1.5,100105,10.1.5,,id_only
76672,10.1.5,100105,10.1.5,,id_only
76673,10.1.5,100105,10.1.5,,id_only
76674,10.1.5,100105,10.1.5,,id_only
76675,10.1.5,100105,10.1.5,,id_only
76676,10.1.5,100105,10.1.5,,id_only
76677,10.1.5,100105,10.1.5,,id_only
76678,10.1.5,100105,10.1.5,,id_only
76679,10.1.5,100105,10.1.5,,id_only
76680,10.1.5,100105,10.1.5,,id_only
76681,10.1.5,100105,10.1.5,,id_only
76682,10.1.5,100105,10.1.5,,id_only
76683,10.1.5,100105,10.1.5,,id_only
76684,10.1.5,100105,10.1.5,,id_only
76685,10.1.5,100105,10.1.5,,id_only
76686,10.1.5,100105,10.1.5,,id_only
76687,10.1.5,100105,10.1.5,,id_only
76688,10.1.5,100105,10.1.5,,id_only
76689,10.1.5,100105,10.1.5,,id_only
76690,10.1.5,100105,10.1.5,,id_only
76691,10.1.5,100105,10.1.5,,id_only
76692,10.1.5,100105,10.1.5,,id_only
76693,10.1.5,100105,10.1.5,,id_only
76694,10.1.5,100105,10.1.5,,id_only
76695,10.1.5,100105,10.1.5,,id_only
76696,10.1.5,100105,10.1.5,,id_only
76697,10.1.5,100105,10.1.5,,id_only
76698,10.1.5,100105,10.1.5,,id_only
76699,10.1.5,100105,10.1.5,,id_only
76700,10.1.5,100105,10.1.5,,id_only
76701,10.1.5,100105,10.1.5,,id_only
76702,10.1.5,100105,10.1.5,,id_only
76703,10.1.5,100105,10.1.5,,id_only
76704,10.1.5,100105,10.1.5,,id_only
76705,10.1.5,100105,10.1.5,,id_only
76706,10.1.5,100105,10.1.5,,id_only
76707,10.1.5,100105,10.1.5,,id_only
76708,10.1.5,100105,10.1.5,,id_only
76709,10.1.5,100105,10.1.5,,id_only
76710,10.1.5,100105,10.1.5,,id_only
76711,10.1.5,100105,10.1.5,,id_only
76712,10.1.5,100105,10.1.5,,id_only
76713,10.1.5,100105,10.1.5,,id_only
76714,10.1.5,100105,10.1.5,,id_only
76715,10.1.5,100105,10.1.5,,id_only
76716,10.1.5,100105,10.1.5,,id_only
76717,10.1.5,100105,10.1.5,,id_only
76718,10.1.5,100105,10.1.5,,id_only
76719,10.1.5,100105,10.1.5,,id_only
76720,10.1.5,100105,10.1.5,,id_only
76721,10.1.5,100105,10.1.5,,id_only
76722,10.1.5,100105,10.1.5,,id_only
76723,10.1.5,100105,10.1.5,,id_only
76724,10.1.5,100105,10.1.5,,id_only
76725,10.1.5,100105,10.1.5,,id_only
76726,10.1.5,100105,10.1.5,,id_only
76727,10.1.5,100105,10.1.5,,id_only
76728,10.1.5,100105,10.1.5,,id_only
76729,10.1.5,100105,10.1.5,,id_only
76730,10.1.5,100105,10.1.5,,id_only
76731,10.1.5,100105,10.1.5,,id_only
76732,10.1.5,100105,10.1.5,,id_only
76733,11.0.0,110000,11.0.0,,id_only
76734,10.2.5,100205,10.2.5,10.2.5,poi
76736,10.2.0,100200,10.2.0,,id_only
76737,10.1.5,100105,10.1.5,,id_only
76739,10.2.5,100205,10.2.5,10.2.5,poi
76740,10.1.5,100105,10.1.5,,id_only
76741,10.1.5,100105,10.1.5,,id_only
76742,10.1.5,100105,10.1.5,,id_only
76743,10.1.5,100105,10.1.5,,id_only
76744,10.1.5,100105,10.1.5,,id_only
76745,10.1.5,100105,10.1.5,,id_only
76746,10.1.5,100105,10.1.5,,id_only
76747,10.1.5,100105,10.1.5,,id_only
76911,10.2.5,100205,10.2.5,10.2.5,poi
76981,10.1.5,100105,10.1.5,,id_only
76982,10.1.7,100107,10.1.7,10.1.7,poi
76986,10.1.5,100105,10.1.5,,id_only
76987,10.1.7,100107,10.1.7,,id_only
76988,10.2.0,100200,10.2.0,10.2.0,poi
76989,10.2.0,100200,10.2.0,10.2.0,poi
76990,10.2.0,100200,10.2.0,10.2.0,poi
76991,10.2.0,100200,10.2.0,10.2.0,poi
76992,10.2.0,100200,10.2.0,10.2.0,poi
76993,10.2.0,100200,10.2.0,10.2.0,poi
76995,10.1.7,100107,10.1.7,,id_only
76996,11.0.0,110000,11.0.0,,id_only
76997,11.0.0,110000,11.0.0,,id_only
77092,10.1.5,100105,10.1.5,,id_only
77093,10.2.0,100200,10.2.0,10.2.0,poi
77094,10.1.5,100105,10.1.5,,id_only
77095,12.1.0,120100,10.1.7,12.1.0,poi_after_id
77096,12.1.0,120100,10.1.7,12.1.0,poi_after_id
77097,12.1.0,120100,10.1.7,12.1.0,poi_after_id
77098,10.1.7,100107,10.1.7,10.1.7,poi
77099,12.1.0,120100,10.1.7,12.1.0,poi_after_id
77100,10.2.5,100205,10.2.5,10.2.5,poi
77101,10.2.0,100200,10.2.0,,id_only
77102,10.1.7,100107,10.1.7,,id_only
77103,10.1.7,100107,10.1.7,,id_only
77104,10.1.7,100107,10.1.7,,id_only
77128,10.2.0,100200,10.2.0,,id_only
77129,10.2.0,100200,10.2.0,,id_only
77130,10.2.0,100200,10.2.0,,id_only
77131,10.2.0,100200,10.2.0,,id_only
77132,10.2.0,100200,10.2.0,,id_only
77133,10.2.0,100200,10.2.0,,id_only
77134,10.2.0,100200,10.2.0,,id_only
77135,10.2.0,100200,10.2.0,,id_only
77136,10.2.0,100200,10.2.0,,id_only
77137,10.2.0,100200,10.2.0,,id_only
77138,10.2.0,100200,10.2.0,,id_only
77139,10.2.0,100200,10.2.0,,id_only
77140,10.2.0,100200,10.2.0,,id_only
77141,10.2.0,100200,10.2.0,,id_only
77142,10.2.0,100200,10.2.0,,id_only
77143,10.2.0,100200,10.2.0,,id_only
77144,10.2.0,100200,10.2.0,,id_only
77145,10.2.0,100200,10.2.0,,id_only
77146,10.2.0,100200,10.2.0,,id_only
77147,10.2.0,100200,10.2.0,,id_only
77148,10.2.0,100200,10.2.0,,id_only
77149,10.2.0,100200,10.2.0,,id_only
77150,10.2.0,100200,10.2.0,,id_only
77151,10.2.5,100205,10.2.5,10.2.5,poi
77152,12.1.0,120100,10.1.7,12.1.0,poi_after_id
77153,12.1.0,120100,10.1.7,12.1.0,poi_after_id
77154,10.2.5,100205,10.2.5,10.2.5,poi
77155,12.1.0,120100,10.1.7,12.1.0,poi_after_id
77156,10.2.0,100200,10.2.0,10.2.0,poi
77158,10.1.5,100105,10.1.5,,id_only
77159,10.2.0,100200,10.2.0,10.2.0,poi
77161,10.2.0,100200,10.2.0,,id_only
77162,10.2.0,100200,10.2.0,,id_only
77163,10.1.7,100107,10.1.7,10.1.7,poi
77164,11.0.0,110000,11.0.0,,id_only
77166,10.2.5,100205,10.2.5,10.2.5,poi
77169,10.1.7,100107,10.1.7,,id_only
77170,10.1.7,100107,10.1.7,,id_only
77171,10.1.7,100107,10.1.7,,id_only
77172,10.1.5,100105,10.1.5,,id_only
77173,10.1.5,100105,10.1.5,,id_only
77174,10.1.7,100107,10.1.7,,id_only
77176,10.2.5,100205,10.2.5,10.2.5,poi
77177,10.2.0,100200,10.2.0,,id_only
77178,10.2.0,100200,10.2.0,10.2.0,poi
77179,10.1.5,100105,10.1.5,,id_only
77180,10.1.5,100105,10.1.5,,id_only
77181,10.1.5,100105,10.1.5,,id_only
77182,10.1.5,100105,10.1.5,,id_only
77183,10.1.5,100105,10.1.5,,id_only
77184,10.1.5,100105,10.1.5,,id_only
77185,10.1.5,100105,10.1.5,,id_only
77191,10.2.0,100200,10.2.0,10.2.0,poi
77192,10.2.0,100200,10.2.0,10.2.0,poi
77193,10.2.0,100200,10.2.0,10.2.0,poi
77195,10.2.0,100200,10.2.0,10.2.0,poi
77196,10.2.0,100200,10.2.0,,id_only
77197,10.2.0,100200,10.2.0,10.2.0,poi
77198,10.2.0,100200,10.2.0,10.2.0,poi
77199,10.1.5,100105,10.1.5,,id_only
77200,10.2.0,100200,10.2.0,10.2.0,poi
77201,10.2.0,100200,10.2.0,10.2.0,poi
77202,10.1.7,100107,10.1.7,,id_only
77203,10.1.7,100107,10.1.7,,id_only
77204,10.1.7,100107,10.1.7,,id_only
77205,10.1.7,100107,10.1.7,,id_only
77206,10.1.7,100107,10.1.7,,id_only
77207,10.1.7,100107,10.1.7,,id_only
77208,10.1.7,100107,10.1.7,,id_only
77209,10.2.0,100200,10.2.0,10.2.0,poi
77210,10.2.0,100200,10.2.0,,id_only
77211,10.2.0,100200,10.2.0,,id_only
77212,10.2.0,100200,10.2.0,,id_only
77213,10.1.5,100105,10.1.5,,id_only
77214,10.2.0,100200,10.2.0,,id_only
77215,10.2.0,100200,10.2.0,,id_only
77216,10.2.0,100200,10.2.0,,id_only
77217,10.2.0,100200,10.2.0,,id_only
77218,10.2.0,100200,10.2.0,,id_only
77219,10.2.0,100200,10.2.0,,id_only
77220,10.2.0,100200,10.2.0,,id_only
77221,10.1.5,100105,10.1.5,,id_only
77222,10.2.0,100200,10.2.0,,id_only
77223,10.2.0,100200,10.2.0,,id_only
77224,10.2.0,100200,10.2.0,,id_only
77225,10.2.0,100200,10.2.0,,id_only
77226,10.2.0,100200,10.2.0,,id_only
77227,10.2.0,100200,10.2.0,,id_only
77228,10.2.0,100200,10.2.0,,id_only
77229,10.2.0,100200,10.2.0,,id_only
77230,10.1.7,100107,10.1.7,,id_only
77231,10.2.5,100205,10.2.5,10.2.5,poi
77233,10.2.0,100200,10.2.0,,id_only
77234,10.2.0,100200,10.2.0,,id_only
77235,10.2.0,100200,10.2.0,,id_only
77236,10.1.5,100105,10.1.5,,id_only
77237,10.1.7,100107,10.1.7,,id_only
77238,10.1.7,100107,10.1.7,,id_only
77239,10.1.7,100107,10.1.7,,id_only
77240,10.1.7,100107,10.1.7,,id_only
77241,10.1.5,100105,10.1.5,,id_only
77246,10.1.5,100105,10.1.5,,id_only
77248,10.1.5,100105,10.1.5,,id_only
77249,10.1.5,100105,10.1.5,,id_only
77250,10.1.5,100105,10.1.5,,id_only
77251,10.1.7,100107,10.1.7,10.1.7,poi
77253,10.1.5,100105,10.1.5,,id_only
77254,10.1.5,100105,10.1.5,10.1.5,poi
77255,10.1.5,100105,10.1.5,,id_only
77256,10.1.5,100105,10.1.5,,id_only
77257,10.1.5,100105,10.1.5,,id_only
77258,10.1.5,100105,10.1.5,,id_only
77259,10.1.5,100105,10.1.5,,id_only
77260,10.1.7,100107,10.1.7,,id_only
77261,10.1.7,100107,10.1.7,,id_only
77262,10.1.7,100107,10.1.7,,id_only
77263,10.1.7,100107,10.1.7,,id_only
77264,10.1.7,100107,10.1.7,,id_only
77265,10.1.7,100107,10.1.7,,id_only
77266,10.1.7,100107,10.1.7,,id_only
77267,10.2.5,100205,10.2.5,10.2.5,poi
77268,10.2.5,100205,10.2.5,10.2.5,poi
77269,10.2.0,100200,10.2.0,,id_only
77270,10.2.0,100200,10.2.0,,id_only
77271,10.2.0,100200,10.2.0,,id_only
77272,10.2.0,100200,10.2.0,,id_only
77273,10.2.0,100200,10.2.0,,id_only
77274,10.2.0,100200,10.2.0,,id_only
77275,10.2.0,100200,10.2.0,,id_only
77277,10.1.7,100107,10.1.7,,id_only
77278,10.1.7,100107,10.1.7,,id_only
77279,10.1.7,100107,10.1.7,,id_only
77280,10.1.7,100107,10.1.7,,id_only
77282,10.1.7,100107,10.1.7,,id_only
77283,10.2.0,100200,10.2.0,10.2.0,poi
77285,10.1.5,100105,10.1.5,,id_only
77286,10.1.7,100107,10.1.7,,id_only
77288,10.1.7,100107,10.1.7,,id_only
77289,10.1.7,100107,10.1.7,,id_only
77290,10.1.7,100107,10.1.7,,id_only
77291,10.1.7,100107,10.1.7,,id_only
77292,10.1.7,100107,10.1.7,,id_only
77293,10.1.7,100107,10.1.7,,id_only
77294,10.1.7,100107,10.1.7,,id_only
77295,10.1.7,100107,10.1.7,,id_only
77296,10.1.7,100107,10.1.7,,id_only
77297,10.1.7,100107,10.1.7,,id_only
77298,10.1.7,100107,10.1.7,,id_only
77299,10.1.7,100107,10.1.7,,id_only
77300,10.1.7,100107,10.1.7,,id_only
77301,10.1.7,100107,10.1.7,,id_only
77302,10.1.7,100107,10.1.7,,id_only
77304,10.1.7,100107,10.1.7,,id_only
77305,10.1.7,100107,10.1.7,,id_only
77306,10.1.5,100105,10.1.5,,id_only
77307,10.1.5,100105,10.1.5,,id_only
77308,10.1.5,100105,10.1.5,,id_only
77310,10.2.0,100200,10.2.0,,id_only
77311,10.2.0,100200,10.2.0,,id_only
77312,10.2.0,100200,10.2.0,,id_only
77313,10.2.0,100200,10.2.0,,id_only
77314,10.2.0,100200,10.2.0,,id_only
77315,10.2.0,100200,10.2.0,,id_only
77316,10.2.0,100200,10.2.0,,id_only
77317,10.2.0,100200,10.2.0,,id_only
77318,10.2.0,100200,10.2.0,,id_only
77319,10.2.0,100200,10.2.0,,id_only
77320,10.2.0,100200,10.2.0,,id_only
77321,10.2.0,100200,10.2.0,,id_only
77322,10.1.7,100107,10.1.7,,id_only
77323,10.1.7,100107,10.1.7,,id_only
77324,10.1.7,100107,10.1.7,,id_only
77325,10.2.5,100205,10.2.0,10.2.5,poi_after_id
77327,10.2.5,100205,10.2.5,10.2.5,poi
77328,10.2.5,100205,10.2.0,10.2.5,poi_after_id
77329,10.2.0,100200,10.2.0,10.2.0,poi
77331,10.2.5,100205,10.2.5,10.2.5,poi
77333,10.1.5,100105,10.1.5,,id_only
77335,10.1.5,100105,10.1.5,,id_only
77336,10.1.5,100105,10.1.5,,id_only
77337,10.1.5,100105,10.1.5,,id_only
77338,10.1.5,100105,10.1.5,,id_only
77339,10.2.0,100200,10.2.0,10.2.0,poi
77340,10.2.0,100200,10.2.0,10.2.0,poi
77341,10.2.0,100200,10.2.0,10.2.0,poi
77342,10.2.0,100200,10.2.0,10.2.0,poi
77343,10.2.0,100200,10.2.0,10.2.0,poi
77344,10.2.0,100200,10.2.0,10.2.0,poi
77345,10.1.7,100107,10.1.7,10.1.7,poi
77346,10.1.7,100107,10.1.7,,id_only
77347,10.1.7,100107,10.1.7,,id_only
77348,10.1.7,100107,10.1.7,,id_only
77349,10.2.0,100200,10.2.0,,id_only
77350,10.2.0,100200,10.2.0,,id_only
77351,10.2.0,100200,10.2.0,,id_only
77353,10.2.0,100200,10.2.0,,id_only
77354,10.2.0,100200,10.2.0,,id_only
77355,10.2.0,100200,10.2.0,,id_only
77356,10.2.0,100200,10.2.0,,id_only
77357,10.2.0,100200,10.2.0,,id_only
77358,10.1.5,100105,10.1.5,,id_only
77359,10.2.0,100200,10.2.0,,id_only
77360,10.2.0,100200,10.2.0,,id_only
77361,10.2.0,100200,10.2.0,,id_only
77362,10.2.5,100205,10.2.5,10.2.5,poi
77363,10.2.0,100200,10.2.0,,id_only
77364,10.1.5,100105,10.1.5,10.1.5,poi
77365,10.2.0,100200,10.2.0,,id_only
77366,10.2.0,100200,10.2.0,,id_only
77367,10.2.0,100200,10.2.0,,id_only
77368,10.2.0,100200,10.2.0,,id_only
77369,10.2.0,100200,10.2.0,,id_only
77370,10.2.0,100200,10.2.0,,id_only
77371,10.2.0,100200,10.2.0,,id_only
77372,10.2.0,100200,10.2.0,,id_only
77373,10.2.0,100200,10.2.0,,id_only
77374,10.2.0,100200,10.2.0,,id_only
77375,10.2.0,100200,10.2.0,,id_only
77376,10.2.0,100200,10.2.0,,id_only
77377,10.2.0,100200,10.2.0,10.2.0,poi
77378,10.2.0,100200,10.2.0,,id_only
77379,10.2.0,100200,10.2.0,,id_only
77380,10.2.0,100200,10.2.0,,id_only
77381,10.2.0,100200,10.2.0,,id_only
77382,10.2.0,100200,10.2.0,,id_only
77383,10.2.0,100200,10.2.0,,id_only
77384,10.2.0,100200,10.2.0,,id_only
77385,10.2.0,100200,10.2.0,,id_only
77386,10.2.0,100200,10.2.0,,id_only
77387,10.2.0,100200,10.2.0,,id_only
77388,10.2.0,100200,10.2.0,,id_only
77389,10.2.0,100200,10.2.0,,id_only
77390,10.2.0,100200,10.2.0,,id_only
77391,10.2.0,100200,10.2.0,,id_only
77392,10.2.0,100200,10.2.0,,id_only
77393,10.2.0,100200,10.2.0,,id_only
77394,10.2.0,100200,10.2.0,,id_only
77395,10.2.0,100200,10.2.0,,id_only
77396,10.2.0,100200,10.2.0,,id_only
77397,10.1.5,100105,10.1.5,,id_only
77398,10.1.7,100107,10.1.7,,id_only
77399,10.1.7,100107,10.1.7,,id_only
77400,10.1.7,100107,10.1.7,,id_only
77401,10.1.5,100105,10.1.5,,id_only
77402,10.1.5,100105,10.1.5,,id_only
77403,10.1.5,100105,10.1.5,,id_only
77404,10.1.5,100105,10.1.5,,id_only
77405,10.1.5,100105,10.1.5,,id_only
77406,10.1.5,100105,10.1.5,,id_only
77407,10.1.5,100105,10.1.5,,id_only
77408,10.1.7,100107,10.1.7,10.1.7,poi
77409,10.1.7,100107,10.1.7,10.1.7,poi
77410,10.1.7,100107,10.1.7,10.1.7,poi
77411,10.1.7,100107,10.1.7,10.1.7,poi
77412,10.1.7,100107,10.1.7,10.1.7,poi
77413,10.2.0,100200,10.2.0,,id_only
77414,10.1.7,100107,10.1.7,10.1.7,poi
77415,10.2.5,100205,10.2.5,10.2.5,poi
77416,11.0.2,110002,11.0.2,,id_only
77417,10.1.7,100107,10.1.7,10.1.7,poi
77418,10.1.5,100105,10.1.5,,id_only
77419,10.1.5,100105,10.1.5,,id_only
77420,10.2.0,100200,10.2.0,,id_only
77421,10.1.5,100105,10.1.5,,id_only
77422,10.1.7,100107,10.1.7,,id_only
77423,10.1.7,100107,10.1.7,,id_only
77424,10.2.5,100205,10.2.5,10.2.5,poi
77425,10.2.5,100205,10.2.5,10.2.5,poi
77432,10.1.5,100105,10.1.5,,id_only
77433,10.2.5,100205,10.2.5,10.2.5,poi
77434,10.2.5,100205,10.2.5,10.2.5,poi
77435,10.1.5,100105,10.1.5,,id_only
77436,10.2.0,100200,10.2.0,10.2.0,poi
77437,10.1.5,100105,10.1.5,,id_only
77438,10.2.0,100200,10.2.0,,id_only
77439,10.2.0,100200,10.2.0,,id_only
77440,10.2.0,100200,10.2.0,,id_only
77441,10.2.0,100200,10.2.0,,id_only
77442,10.2.0,100200,10.2.0,,id_only
77443,10.2.0,100200,10.2.0,,id_only
77444,10.2.0,100200,10.2.0,,id_only
77445,10.2.0,100200,10.2.0,,id_only
77446,10.2.0,100200,10.2.0,,id_only
77447,10.2.0,100200,10.2.0,,id_only
77448,10.2.0,100200,10.2.0,,id_only
77449,10.2.0,100200,10.2.0,,id_only
77450,10.2.0,100200,10.2.0,,id_only
77451,10.2.0,100200,10.2.0,,id_only
77452,10.2.0,100200,10.2.0,,id_only
77453,10.2.0,100200,10.2.0,,id_only
77454,10.2.0,100200,10.2.0,,id_only
77455,10.2.0,100200,10.2.0,,id_only
77456,10.2.0,100200,10.2.0,,id_only
77457,10.2.0,100200,10.2.0,,id_only
77458,10.2.0,100200,10.2.0,,id_only
77459,10.2.0,100200,10.2.0,,id_only
77460,10.2.0,100200,10.2.0,,id_only
77461,10.2.0,100200,10.2.0,,id_only
77462,10.2.0,100200,10.2.0,,id_only
77463,10.2.0,100200,10.2.0,,id_only
77464,10.2.0,100200,10.2.0,,id_only
77465,10.2.0,100200,10.2.0,,id_only
77466,10.2.0,100200,10.2.0,,id_only
77467,10.2.0,100200,10.2.0,,id_only
77468,10.2.0,100200,10.2.0,,id_only
77469,10.2.0,100200,10.2.0,,id_only
77470,10.2.0,100200,10.2.0,,id_only
77471,10.2.0,100200,10.2.0,,id_only
77472,10.2.0,100200,10.2.0,,id_only
77473,10.2.0,100200,10.2.0,,id_only
77474,10.2.0,100200,10.2.0,,id_only
77475,10.2.0,100200,10.2.0,,id_only
77476,10.2.0,100200,10.2.0,,id_only
77477,10.2.0,100200,10.2.0,,id_only
77478,10.2.0,100200,10.2.0,,id_only
77479,10.2.0,100200,10.2.0,,id_only
77483,10.2.5,100205,10.2.5,10.2.5,poi
77484,10.2.5,100205,10.2.5,10.2.5,poi
77485,10.2.5,100205,10.2.0,10.2.5,poi_after_id
77486,10.2.5,100205,10.2.5,10.2.5,poi
77487,10.2.5,100205,10.2.5,10.2.5,poi
77488,10.2.5,100205,10.2.0,10.2.5,poi_after_id
77490,10.2.0,100200,10.2.0,,id_only
77491,10.2.0,100200,10.2.0,,id_only
77492,10.2.0,100200,10.2.0,,id_only
77493,10.2.0,100200,10.2.0,,id_only
77494,10.2.0,100200,10.2.0,,id_only
77495,10.2.0,100200,10.2.0,,id_only
77496,10.2.0,100200,10.2.0,,id_only
77497,10.2.0,100200,10.2.0,,id_only
77498,10.2.0,100200,10.2.0,,id_only
77499,10.2.0,100200,10.2.0,,id_only
77500,10.2.0,100200,10.2.0,,id_only
77501,10.2.0,100200,10.2.0,,id_only
77502,10.2.0,100200,10.2.0,,id_only
77503,10.2.0,100200,10.2.0,,id_only
77504,10.2.0,100200,10.2.0,,id_only
77505,10.2.0,100200,10.2.0,,id_only
77506,10.1.5,100105,10.1.5,,id_only
77507,10.2.0,100200,10.2.0,,id_only
77508,10.2.0,100200,10.2.0,,id_only
77509,10.2.0,100200,10.2.0,,id_only
77510,10.2.0,100200,10.2.0,,id_only
77511,10.2.0,100200,10.2.0,,id_only
77512,10.2.0,100200,10.2.0,,id_only
77513,10.1.5,100105,10.1.5,,id_only
77514,10.2.0,100200,10.2.0,,id_only
77515,10.2.0,100200,10.2.0,,id_only
77516,10.2.0,100200,10.2.0,,id_only
77517,10.2.0,100200,10.2.0,,id_only
77518,10.2.0,100200,10.2.0,,id_only
77519,10.2.0,100200,10.2.0,,id_only
77520,10.1.5,100105,10.1.5,,id_only
77521,10.1.5,100105,10.1.5,,id_only
77522,10.1.5,100105,10.1.5,,id_only
77523,10.1.5,100105,10.1.5,,id_only
77524,10.1.5,100105,10.1.5,,id_only
77525,10.2.0,100200,10.2.0,,id_only
77526,10.2.0,100200,10.2.0,,id_only
77527,10.2.0,100200,10.2.0,,id_only
77528,10.2.0,100200,10.2.0,,id_only
77529,10.2.0,100200,10.2.0,,id_only
77530,10.2.0,100200,10.2.0,,id_only
77531,10.2.0,100200,10.2.0,,id_only
77532,10.2.0,100200,10.2.0,,id_only
77533,10.2.0,100200,10.2.0,,id_only
77534,10.2.0,100200,10.2.0,,id_only
77535,10.2.0,100200,10.2.0,,id_only
77536,10.2.0,100200,10.2.0,,id_only
77537,10.2.0,100200,10.2.0,,id_only
77538,10.2.0,100200,10.2.0,,id_only
77539,10.2.0,100200,10.2.0,,id_only
77540,10.2.0,100200,10.2.0,,id_only
77541,10.2.0,100200,10.2.0,,id_only
77542,10.2.0,100200,10.2.0,,id_only
77543,10.2.0,100200,10.2.0,,id_only
77544,10.2.0,100200,10.2.0,,id_only
77545,10.2.0,100200,10.2.0,,id_only
77546,10.2.0,100200,10.2.0,,id_only
77547,10.2.0,100200,10.2.0,,id_only
77548,10.2.0,100200,10.2.0,,id_only
77549,10.2.0,100200,10.2.0,,id_only
77550,10.2.0,100200,10.2.0,,id_only
77551,10.2.0,100200,10.2.0,,id_only
77552,10.2.0,100200,10.2.0,,id_only
77553,10.2.0,100200,10.2.0,,id_only
77554,10.2.0,100200,10.2.0,,id_only
77555,10.2.0,100200,10.2.0,,id_only
77556,10.2.0,100200,10.2.0,,id_only
77557,10.2.0,100200,10.2.0,,id_only
77558,10.2.0,100200,10.2.0,,id_only
77559,10.2.0,100200,10.2.0,,id_only
77560,10.2.0,100200,10.2.0,,id_only
77561,10.2.0,100200,10.2.0,,id_only
77562,10.2.0,100200,10.2.0,,id_only
77563,10.2.0,100200,10.2.0,,id_only
77564,10.2.0,100200,10.2.0,,id_only
77565,10.2.0,100200,10.2.0,,id_only
77566,10.2.0,100200,10.2.0,,id_only
77567,10.1.5,100105,10.1.5,,id_only
77569,10.1.7,100107,10.1.7,,id_only
77570,10.2.0,100200,10.2.0,,id_only
77572,10.2.0,100200,10.2.0,,id_only
77576,10.1.5,100105,10.1.5,,id_only
77577,10.1.5,100105,10.1.5,,id_only
77578,10.1.5,100105,10.1.5,,id_only
77579,10.1.5,100105,10.1.5,,id_only
77580,10.1.5,100105,10.1.5,,id_only
77581,11.0.0,110000,11.0.0,,id_only
77589,10.1.7,100107,10.1.7,,id_only
77591,10.1.7,100107,10.1.7,,id_only
77593,10.1.7,100107,10.1.7,,id_only
77595,10.1.5,100105,10.1.5,,id_only
77596,10.1.5,100105,10.1.5,,id_only
77597,10.1.5,100105,10.1.5,,id_only
77598,10.1.5,100105,10.1.5,,id_only
77599,10.1.5,100105,10.1.5,,id_only
77600,10.1.5,100105,10.1.5,,id_only
77601,10.1.5,100105,10.1.5,,id_only
77602,10.1.5,100105,10.1.5,,id_only
77603,10.1.5,100105,10.1.5,,id_only
77604,10.1.5,100105,10.1.5,,id_only
77605,10.1.5,100105,10.1.5,,id_only
77606,10.1.5,100105,10.1.5,,id_only
77607,10.1.5,100105,10.1.5,,id_only
77608,10.1.5,100105,10.1.5,,id_only
77609,10.1.5,100105,10.1.5,,id_only
77610,10.1.5,100105,10.1.5,,id_only
77611,10.1.5,100105,10.1.5,,id_only
77612,10.1.7,100107,10.1.7,,id_only
77613,10.1.7,100107,10.1.7,,id_only
77614,10.1.7,100107,10.1.7,,id_only
77615,10.2.5,100205,10.2.5,,id_only
77622,10.1.5,100105,10.1.5,,id_only
77623,10.1.5,100105,10.1.5,,id_only
77624,10.1.5,100105,10.1.5,,id_only
77625,10.1.5,100105,10.1.5,,id_only
77626,10.1.5,100105,10.1.5,,id_only
77627,10.1.5,100105,10.1.5,,id_only
77628,10.1.5,100105,10.1.5,,id_only
77629,10.1.5,100105,10.1.5,,id_only
77630,10.1.5,100105,10.1.5,,id_only
77631,10.1.5,100105,10.1.5,,id_only
77632,10.1.5,100105,10.1.5,,id_only
77633,10.1.5,100105,10.1.5,,id_only
77634,10.1.5,100105,10.1.5,,id_only
77635,10.1.5,100105,10.1.5,,id_only
77636,10.1.5,100105,10.1.5,,id_only
77637,10.1.5,100105,10.1.5,,id_only
77638,10.1.5,100105,10.1.5,,id_only
77639,10.1.5,100105,10.1.5,,id_only
77640,10.1.5,100105,10.1.5,,id_only
77641,10.1.5,100105,10.1.5,,id_only
77644,10.1.7,100107,10.1.7,,id_only
77645,10.1.7,100107,10.1.7,,id_only
77646,10.1.7,100107,10.1.7,,id_only
77647,10.1.7,100107,10.1.7,,id_only
77650,10.2.0,100200,10.2.0,,id_only
77654,10.1.7,100107,10.1.7,,id_only
77662,10.2.0,100200,10.2.0,,id_only
77663,10.2.0,100200,10.2.0,,id_only
77664,10.2.0,100200,10.2.0,,id_only
77665,10.2.0,100200,10.2.0,,id_only
77673,10.2.0,100200,10.2.0,,id_only
77674,10.2.0,100200,10.2.0,,id_only
77675,10.2.0,100200,10.2.0,,id_only
77676,11.0.0,110000,11.0.0,,id_only
77677,10.2.0,100200,10.2.0,10.2.0,poi
77678,10.1.7,100107,10.1.7,,id_only
77679,10.1.5,100105,10.1.5,10.1.5,poi
